case_number,file_date,status,type_desc,sub_type,style,deceased_name,parties,events,scraped_address
FRCL-2025-3337,2025-05-01,2025-06-03,,,,,,,"LOT SEVENTY-FOUR (74), IN BLOCK Ol BEND COUNTY, TEXAS ACCORDING TO THE MAP OR PI OF FORT REND COUNTY, TEXAS In accordance with Tax, PRoP."
FRCL-2025-3346,2025-05-01,2025-06-03,,,,,,,"LOT THREE HUNDRED SIXTY-TH SUBDIVISION IN HARRIS COUNTY RECORDED IN VOLUME 20, PAGE 2] TENESHIA HUDSPETH, COUNTY CLERK, HARRIS COUNTY, TEXAS 2025-3346"
FRCL-2025-3348,2025-05-01,2025-06-03,,,,,,,"A 0.0499 ACRE (2,174 SQUARE FO TWENTY-FIVE (25) AND TWENTS ADDITION, AN ADDITION IN HARI"
FRCL-2025-3349,2025-05-01,2025-06-03,,,,,,,"LOT ONE (Jj, BLOCK ONE (1), WIN COUNTY, TEXAS, ACCORDING TO $450261, OF THE FLAT RECORDS OF"
